,ilce_adi,mahalle_adi,mahalle_uavt,cok_agir_hasarli_bina_sayisi,agir_hasarli_bina_sayisi,orta_hasarli_bina_sayisi,hafif_hasarli_bina_sayisi,can_kaybi_sayisi,agir_yarali_sayisi,hastanede_tedavi_sayisi,hafif_yarali_sayisi,dogalgaz_boru_hasari,icme_suyu_boru_hasari,atik_su_boru_hasari,gecici_barinma,1980_oncesi,1980-2000_arasi,2000_sonrasi,1-4 kat_arasi,5-9 kat_arasi,9-19 kat_arasi,mahalle_nufus,segment
798,ÞÝLE,HASANLI,191933,1,2,9,26,0,0,0,0,0,0,0,12,1.0,122.0,33.0,156.0,0.0,0.0,5114,3
799,ÞÝLE,ÝMRENDERE,191873,0,2,15,48,0,0,0,0,0,0,0,10,0.0,384.0,29.0,411.0,2.0,0.0,784,3
800,ÞÝLE,ÝMRENLÝ,191875,0,2,14,49,0,0,0,0,0,0,0,10,7.0,358.0,126.0,487.0,4.0,0.0,19003,3
801,ÞÝLE,ÝSAKÖY,191913,1,1,10,20,0,0,0,0,0,0,0,11,45.0,51.0,30.0,126.0,0.0,0.0,23579,3
802,ÞÝLE,KABAKOZ,191877,1,4,23,75,0,0,0,0,0,0,0,19,7.0,444.0,185.0,631.0,5.0,0.0,1032,3
803,ÞÝLE,KADIKÖY,191915,0,0,2,9,0,0,0,0,0,0,0,2,0.0,83.0,11.0,94.0,0.0,0.0,32829,3
804,ÞÝLE,KALEM,191917,0,1,9,28,0,0,0,0,0,0,0,10,55.0,116.0,26.0,197.0,0.0,0.0,373,3
805,ÞÝLE,KARABEYLÝ,191879,0,1,6,18,0,0,0,0,0,0,0,7,1.0,116.0,15.0,131.0,1.0,0.0,11458,3
806,ÞÝLE,KARACAKÖY,191881,0,1,7,25,0,0,0,0,0,0,0,6,4.0,205.0,61.0,268.0,2.0,0.0,10930,3
807,ÞÝLE,KARAKÝRAZ,191957,0,1,7,23,0,0,0,0,0,0,0,5,12.0,182.0,45.0,239.0,0.0,0.0,7255,3
808,ÞÝLE,KARAMANDERE,191883,0,1,6,18,0,0,0,0,0,0,0,8,6.0,127.0,26.0,159.0,0.0,0.0,8096,3
809,ÞÝLE,KERVANSARAY,191959,0,1,7,19,0,0,0,0,0,0,0,7,15.0,118.0,24.0,157.0,0.0,0.0,2684,3
810,ÞÝLE,KIZILCA,191885,1,3,16,49,0,0,0,0,0,0,0,16,140.0,158.0,83.0,370.0,11.0,0.0,7056,3
811,ÞÝLE,KORUCU,191887,0,1,4,13,0,0,0,0,0,0,0,4,3.0,105.0,22.0,130.0,0.0,0.0,12164,3
812,ÞÝLE,KÖMÜRLÜK,191961,0,0,2,9,0,0,0,0,0,0,0,2,27.0,72.0,12.0,111.0,0.0,0.0,14630,3
813,ÞÝLE,KUMBABA,40957,1,5,52,154,0,0,0,0,1,1,1,56,0.0,717.0,422.0,1137.0,2.0,0.0,17327,3
814,ÞÝLE,KURFALLI,191919,0,1,9,30,0,0,0,0,0,0,0,7,0.0,50.0,236.0,285.0,1.0,0.0,23271,3
815,ÞÝLE,KURNA,191963,0,0,5,21,0,0,0,0,0,0,0,4,16.0,201.0,37.0,253.0,1.0,0.0,1691,3
816,ÞÝLE,MEÞRUTÝYET,191889,0,1,12,40,0,0,0,0,0,0,0,11,2.0,262.0,109.0,364.0,9.0,0.0,17012,3
817,ÞÝLE,ORUÇOÐLU,191965,1,3,16,36,0,0,0,0,0,0,0,19,47.0,124.0,22.0,193.0,0.0,0.0,4566,3
818,ÞÝLE,OSMANKÖY,191935,1,2,8,20,0,0,0,0,0,0,0,10,6.0,118.0,14.0,138.0,0.0,0.0,2504,3
819,ÞÝLE,OVACIK,191891,0,1,4,12,0,0,0,0,0,0,0,4,2.0,71.0,24.0,97.0,0.0,0.0,4019,3
820,ÞÝLE,SAHÝLKÖY,191967,0,2,26,94,0,0,0,0,0,0,0,23,4.0,10.0,977.0,991.0,0.0,0.0,8044,3
821,ÞÝLE,SATMAZLI,191893,1,2,10,30,0,0,0,0,0,0,0,11,3.0,196.0,42.0,241.0,0.0,0.0,3312,3
822,ÞÝLE,SOFULAR,191969,0,0,5,19,0,0,0,0,0,0,0,5,12.0,125.0,72.0,209.0,0.0,0.0,15710,3
823,ÞÝLE,SOÐULLU,191921,1,2,9,23,0,0,0,0,0,0,0,10,68.0,59.0,8.0,135.0,0.0,0.0,18977,3
824,ÞÝLE,SORTULLU,191937,0,1,3,8,0,0,0,0,0,0,0,5,0.0,48.0,4.0,52.0,0.0,0.0,20219,3
825,ÞÝLE,ÞUAYÝPLÝ,191923,0,0,7,25,0,0,0,0,0,0,0,6,37.0,69.0,125.0,231.0,0.0,0.0,13654,3
826,ÞÝLE,TEKE,16816,1,3,16,41,0,0,0,0,0,0,0,20,3.0,226.0,36.0,265.0,0.0,0.0,7922,3
827,ÞÝLE,ULUPELÝT,191971,1,2,10,27,0,0,0,0,0,0,0,12,0.0,139.0,29.0,168.0,0.0,0.0,18698,3
828,ÞÝLE,ÜVEZLÝ,191973,0,0,4,16,0,0,0,0,0,0,0,3,5.0,161.0,84.0,250.0,0.0,0.0,11522,3
829,ÞÝLE,YAKA,191939,1,2,8,19,0,0,0,0,0,0,0,10,0.0,85.0,18.0,103.0,0.0,0.0,11475,3
830,ÞÝLE,YAYLALI,191941,0,1,3,9,0,0,0,0,0,0,0,4,0.0,48.0,9.0,56.0,1.0,0.0,29276,3
831,ÞÝLE,YAZIMANAYIR,191943,0,2,7,20,0,0,0,0,0,0,0,9,4.0,107.0,11.0,122.0,0.0,0.0,20853,3
832,ÞÝLE,YENÝKÖY,191895,0,1,7,20,0,0,0,0,0,0,0,10,0.0,142.0,15.0,156.0,1.0,0.0,29261,3
833,ÞÝLE,YEÞÝLVADÝ,191945,0,1,4,13,0,0,0,0,0,0,0,4,5.0,111.0,20.0,136.0,0.0,0.0,12581,3
834,ÞÝÞLÝ,BOZKURT,40687,3,7,37,187,2,1,6,13,0,0,0,174,480.0,377.0,32.0,148.0,710.0,31.0,21541,3
835,ÞÝÞLÝ,CUMHURÝYET,40688,2,4,21,122,2,1,5,10,0,0,0,96,278.0,241.0,56.0,94.0,425.0,56.0,27189,3
836,ÞÝÞLÝ,DUATEPE,40689,2,4,22,118,1,1,5,9,0,0,0,115,264.0,291.0,18.0,69.0,496.0,8.0,17450,3
837,ÞÝÞLÝ,ERGENEKON,40690,1,5,23,98,1,1,3,6,0,0,0,48,165.0,272.0,22.0,193.0,190.0,76.0,22972,3
838,ÞÝÞLÝ,ESENTEPE,40691,2,7,33,145,0,0,3,10,1,0,1,116,486.0,194.0,88.0,319.0,351.0,98.0,27515,3
839,ÞÝÞLÝ,ESKÝÞEHÝR,40692,4,14,69,248,3,2,8,17,0,0,0,286,502.0,523.0,97.0,510.0,595.0,17.0,18158,3
840,ÞÝÞLÝ,FERÝKÖY,40693,3,7,37,182,3,2,8,17,0,0,0,229,383.0,377.0,88.0,148.0,693.0,7.0,15937,3
841,ÞÝÞLÝ,FULYA,40694,2,5,26,166,3,1,10,20,0,1,1,192,426.0,379.0,63.0,126.0,656.0,86.0,15748,3
842,ÞÝÞLÝ,GÜLBAHAR,40695,2,7,37,176,3,1,9,19,0,0,0,313,437.0,429.0,89.0,216.0,618.0,121.0,20178,3
843,ÞÝÞLÝ,HALASKARGAZÝ,40698,1,3,15,80,0,0,2,4,0,0,0,31,230.0,91.0,34.0,55.0,261.0,39.0,19506,3
844,ÞÝÞLÝ,HALÝDE EDÝP ADIVAR,40696,2,6,33,154,2,0,6,15,0,0,0,266,240.0,454.0,90.0,210.0,537.0,37.0,72891,1
845,ÞÝÞLÝ,HALÝL RIFAT PAÞA,40697,1,5,22,80,1,0,3,7,0,0,0,101,83.0,249.0,49.0,258.0,123.0,0.0,32605,3
846,ÞÝÞLÝ,HARBÝYE,40699,1,3,15,68,0,0,1,3,0,0,0,39,142.0,129.0,53.0,116.0,159.0,49.0,60416,3
847,ÞÝÞLÝ,ÝNÖNÜ,40711,3,11,49,172,1,0,3,7,0,0,0,104,411.0,320.0,56.0,470.0,270.0,47.0,14819,3
848,ÞÝÞLÝ,ÝZZET PAÞA,40712,2,6,30,118,2,1,5,10,0,0,0,158,345.0,242.0,16.0,199.0,389.0,15.0,63310,3
849,ÞÝÞLÝ,KAPTANPAÞA,40701,0,1,5,20,0,0,1,2,0,0,0,54,49.0,30.0,22.0,54.0,23.0,24.0,7275,3
850,ÞÝÞLÝ,KUÞTEPE,40702,5,22,104,343,4,3,13,29,0,0,0,397,993.0,701.0,66.0,1335.0,404.0,21.0,34762,1
851,ÞÝÞLÝ,MAHMUT ÞEVKET PAÞA,40703,4,13,64,255,5,3,15,31,0,0,1,440,606.0,502.0,40.0,335.0,795.0,18.0,6743,3
852,ÞÝÞLÝ,MECÝDÝYEKÖY,40705,3,8,42,206,4,1,11,24,0,0,0,286,612.0,437.0,46.0,306.0,694.0,95.0,54837,1
853,ÞÝÞLÝ,MERKEZ,40706,4,10,54,284,3,1,10,21,1,1,1,194,839.0,451.0,89.0,301.0,1007.0,71.0,13328,1
854,ÞÝÞLÝ,MEÞRUTÝYET,40707,7,13,58,263,4,2,10,18,0,0,0,188,600.0,300.0,41.0,96.0,764.0,81.0,38550,1
855,ÞÝÞLÝ,PAÞA,40708,5,21,93,325,4,2,12,27,0,0,1,410,682.0,618.0,221.0,891.0,623.0,7.0,41665,1
856,ÞÝÞLÝ,TEÞVÝKÝYE,40709,3,6,30,180,2,1,7,15,0,0,0,155,449.0,369.0,58.0,145.0,656.0,75.0,8076,3
857,ÞÝÞLÝ,YAYLA,40710,4,14,65,212,3,2,9,20,0,0,0,308,510.0,321.0,118.0,553.0,391.0,5.0,46999,1
858,TUZLA,AKFIRAT,40725,1,11,65,117,0,0,0,2,0,0,0,142,0.0,0.0,480.0,475.0,5.0,0.0,32238,3
859,TUZLA,ANADOLU,40730,0,4,23,48,0,0,0,1,0,0,0,43,0.0,40.0,160.0,193.0,7.0,0.0,2471,3
860,TUZLA,AYDINLI,40720,41,176,821,1481,22,12,87,188,2,3,9,3467,158.0,2730.0,2258.0,4130.0,844.0,172.0,905,0
861,TUZLA,AYDINTEPE,40717,11,38,191,458,12,6,34,72,1,1,2,1119,140.0,699.0,615.0,744.0,592.0,118.0,55493,1
862,TUZLA,CAMÝ,40724,26,73,250,278,11,6,33,61,1,1,2,729,170.0,457.0,283.0,809.0,100.0,1.0,23998,1
863,TUZLA,EVLÝYA ÇELEBÝ,40718,19,65,255,395,9,4,27,56,1,1,3,931,88.0,590.0,554.0,871.0,360.0,1.0,5260,0
864,TUZLA,FATÝH,40731,1,5,32,72,0,0,0,0,0,0,0,43,0.0,61.0,271.0,303.0,29.0,0.0,10861,3
865,TUZLA,ÝÇMELER,40716,14,43,193,344,8,5,27,54,0,0,1,725,269.0,713.0,198.0,908.0,271.0,1.0,1045,3
866,TUZLA,ÝSTASYON,40723,46,98,312,450,29,19,80,149,1,2,5,1930,301.0,398.0,664.0,894.0,469.0,0.0,10467,0
867,TUZLA,MESCÝT,40732,5,27,123,197,1,1,7,17,1,1,2,371,13.0,41.0,638.0,625.0,67.0,0.0,19935,3
868,TUZLA,MÝMAR SÝNAN,40721,77,199,586,717,57,43,159,293,1,2,5,3143,240.0,1582.0,490.0,1998.0,262.0,52.0,4612,2
869,TUZLA,ORHANLI,40728,12,72,332,526,1,1,6,12,0,1,4,157,81.0,89.0,1675.0,1693.0,148.0,4.0,24236,0
870,TUZLA,ORTA,40729,3,24,138,274,1,0,4,13,0,1,1,429,2.0,11.0,967.0,762.0,216.0,2.0,1903,3
871,TUZLA,POSTANE,40719,56,183,737,1001,17,10,65,130,2,2,6,1878,719.0,1416.0,1223.0,3061.0,288.0,9.0,10387,0
872,TUZLA,ÞÝFA,40722,103,238,673,733,81,50,218,392,2,2,6,4163,234.0,1538.0,584.0,1844.0,483.0,29.0,19574,2
873,TUZLA,TEPEÖREN,40726,8,49,287,595,0,0,2,4,1,1,0,332,78.0,188.0,2515.0,2699.0,81.0,1.0,28263,0
874,TUZLA,YAYLA,40715,23,65,292,553,19,12,59,121,1,1,2,1815,387.0,583.0,740.0,1105.0,598.0,7.0,6673,1
875,ÜMRANÝYE,ADEM YAVUZ,98684,5,24,137,356,2,1,12,28,0,0,1,599,390.0,927.0,342.0,1383.0,254.0,22.0,26839,3
876,ÜMRANÝYE,ALTINÞEHÝR,98685,3,15,126,418,3,1,12,31,1,1,1,694,180.0,1020.0,647.0,938.0,895.0,14.0,17630,1
877,ÜMRANÝYE,ARMAÐANEVLER,98686,2,9,87,346,1,0,9,26,0,0,1,678,240.0,499.0,947.0,562.0,1002.0,122.0,28231,1
878,ÜMRANÝYE,AÞAÐI DUDULLU,40742,5,26,151,337,2,1,11,26,0,0,1,497,111.0,845.0,408.0,1113.0,224.0,27.0,37444,3
879,ÜMRANÝYE,ATAKENT,40748,1,6,57,197,0,0,4,14,0,0,0,412,24.0,548.0,416.0,656.0,290.0,42.0,12611,3
880,ÜMRANÝYE,ATATÜRK,40735,2,7,68,276,2,1,9,23,0,0,0,423,366.0,518.0,465.0,519.0,770.0,60.0,21146,3
881,ÜMRANÝYE,CEMÝL MERÝÇ,98688,14,56,284,644,7,7,24,57,1,1,1,1014,325.0,2024.0,531.0,2618.0,241.0,21.0,24740,0
882,ÜMRANÝYE,ÇAKMAK,40738,1,5,52,275,0,0,5,18,0,0,1,424,150.0,464.0,908.0,394.0,1071.0,57.0,37323,1
883,ÜMRANÝYE,ÇAMLIK,98689,0,3,28,161,0,0,2,8,0,0,0,209,4.0,344.0,625.0,277.0,613.0,83.0,22420,3
884,ÜMRANÝYE,DUMLUPINAR,98690,5,29,163,434,0,0,9,23,0,0,1,460,276.0,1674.0,517.0,2417.0,49.0,1.0,22094,3
885,ÜMRANÝYE,ELMALIKENT,98691,3,20,141,383,0,0,8,24,0,0,1,599,90.0,1589.0,399.0,1816.0,220.0,42.0,13076,3
886,ÜMRANÝYE,ESENEVLER,98692,1,3,37,196,0,0,3,13,0,0,0,285,74.0,473.0,610.0,374.0,727.0,56.0,22176,3
887,ÜMRANÝYE,ESENKENT,98709,3,21,163,462,0,0,4,18,1,1,2,580,40.0,997.0,1017.0,1434.0,601.0,19.0,26864,0
888,ÜMRANÝYE,ESENÞEHÝR,40747,5,24,163,414,4,1,13,31,1,1,1,692,157.0,894.0,601.0,1077.0,553.0,22.0,19953,1
889,ÜMRANÝYE,FATÝH SULTAN MEHMET,98693,0,2,15,54,0,0,1,3,0,0,0,73,15.0,57.0,147.0,107.0,94.0,18.0,19317,3
890,ÜMRANÝYE,HEKÝMBAÞI,40744,3,18,107,286,0,0,3,12,0,0,0,201,197.0,1140.0,360.0,1678.0,18.0,1.0,3976,3
891,ÜMRANÝYE,HUZUR,98694,2,14,108,264,0,0,5,15,0,0,1,356,37.0,798.0,395.0,1089.0,137.0,4.0,8495,3
892,ÜMRANÝYE,IHLAMURKUYU,40745,6,26,147,373,3,2,13,31,0,1,1,635,398.0,846.0,402.0,1249.0,379.0,18.0,12001,3
893,ÜMRANÝYE,ÝNKILAP,40737,4,22,175,481,1,0,8,26,1,1,1,776,240.0,1498.0,755.0,2020.0,379.0,94.0,16308,0
894,ÜMRANÝYE,ÝSTÝKLAL,40739,2,7,69,335,1,0,7,24,0,0,1,589,103.0,918.0,827.0,505.0,1266.0,77.0,29569,1
895,ÜMRANÝYE,KAZIM KARABEKÝR,40743,5,25,179,459,2,0,9,25,0,0,1,580,562.0,1465.0,402.0,2243.0,183.0,3.0,47160,1
896,ÜMRANÝYE,MADENLER,98695,1,7,57,187,0,0,3,12,0,0,1,305,5.0,397.0,532.0,621.0,276.0,37.0,17257,3
897,ÜMRANÝYE,MEHMET AKÝF,98696,0,2,19,110,0,0,2,8,0,0,0,226,5.0,165.0,507.0,136.0,375.0,166.0,14327,3
898,ÜMRANÝYE,NAMIK KEMAL,40736,2,7,68,283,1,0,8,20,0,0,0,434,366.0,631.0,553.0,656.0,862.0,32.0,24911,3
899,ÜMRANÝYE,NECÝP FAZIL,98699,9,43,238,532,8,2,24,55,1,1,1,1235,30.0,1163.0,790.0,1362.0,541.0,80.0,28849,0
900,ÜMRANÝYE,PARSELLER,98700,3,18,124,301,1,0,8,22,0,0,1,584,2.0,679.0,641.0,1083.0,222.0,17.0,27002,3
901,ÜMRANÝYE,SARAY,98701,1,3,24,73,0,0,0,1,0,0,0,24,43.0,71.0,254.0,293.0,40.0,35.0,15373,3
902,ÜMRANÝYE,SÝTE,98702,4,17,101,297,2,1,9,26,0,1,1,656,276.0,610.0,570.0,986.0,349.0,121.0,2307,3
903,ÜMRANÝYE,ÞERÝFALÝ,98703,1,5,48,179,0,0,1,4,0,0,1,133,7.0,280.0,679.0,508.0,391.0,67.0,8460,3
904,ÜMRANÝYE,TANTAVÝ,98704,1,3,24,83,0,0,2,6,0,0,0,182,36.0,200.0,191.0,166.0,234.0,27.0,25779,3
905,ÜMRANÝYE,TATLISU,98705,0,3,24,110,0,0,1,7,0,0,0,223,8.0,260.0,421.0,279.0,221.0,189.0,10002,3
906,ÜMRANÝYE,TEPEÜSTÜ,98706,1,6,50,181,1,0,4,12,0,0,0,262,201.0,499.0,225.0,544.0,364.0,17.0,20041,3
907,ÜMRANÝYE,TOPAÐACI,98707,5,32,186,501,0,0,7,23,0,1,1,515,260.0,2051.0,611.0,2868.0,54.0,0.0,13593,0
908,ÜMRANÝYE,YAMANEVLER,98708,1,5,47,185,0,0,4,13,0,0,0,251,163.0,352.0,334.0,404.0,434.0,11.0,14977,3
909,ÜMRANÝYE,YUKARI DUDULLU,40741,4,21,159,483,1,0,6,19,1,1,1,539,67.0,1383.0,856.0,1524.0,762.0,20.0,14190,0
910,ÜSKÜDAR,ACIBADEM,40778,2,6,38,185,2,1,13,28,0,0,1,385,268.0,412.0,146.0,92.0,690.0,44.0,20295,3
911,ÜSKÜDAR,AHMEDÝYE,98664,3,7,46,164,3,1,9,18,0,0,0,312,203.0,324.0,69.0,143.0,450.0,3.0,24747,3
912,ÜSKÜDAR,ALTUNÝZADE,40781,2,8,52,197,1,0,6,16,0,0,1,895,173.0,461.0,195.0,353.0,413.0,63.0,9520,3
913,ÜSKÜDAR,AZÝZ MAHMUT HÜDAYÝ,98665,7,16,93,240,4,2,13,25,0,0,0,171,416.0,348.0,62.0,394.0,428.0,4.0,13886,3
914,ÜSKÜDAR,BAHÇELÝEVLER,40785,6,29,154,419,2,1,11,30,0,0,1,395,569.0,1254.0,417.0,1944.0,295.0,1.0,8880,3
915,ÜSKÜDAR,BARBAROS,40786,2,7,44,152,2,1,8,19,0,0,0,478,181.0,400.0,60.0,270.0,349.0,22.0,21240,3
916,ÜSKÜDAR,BEYLERBEYÝ,40787,4,14,98,218,0,0,4,13,0,0,0,330,540.0,215.0,157.0,773.0,139.0,0.0,18139,3
917,ÜSKÜDAR,BULGURLU,40788,1,5,51,253,1,0,6,18,0,0,0,627,124.0,1076.0,160.0,386.0,928.0,46.0,5749,3
918,ÜSKÜDAR,BURHANÝYE,40789,4,17,132,364,1,0,10,24,0,0,1,605,501.0,831.0,332.0,1153.0,510.0,1.0,30753,1
919,ÜSKÜDAR,CUMHURÝYET,40790,3,8,84,386,2,1,11,28,0,1,1,693,230.0,1119.0,523.0,460.0,1390.0,22.0,16929,1
920,ÜSKÜDAR,ÇENGELKÖY,98666,7,24,171,402,2,1,11,27,1,0,1,320,713.0,847.0,259.0,1432.0,384.0,3.0,14298,1
921,ÜSKÜDAR,FERAH,40794,6,23,149,358,5,3,19,42,1,0,1,332,204.0,775.0,315.0,815.0,479.0,0.0,36237,1
922,ÜSKÜDAR,GÜZELTEPE,40797,3,12,106,283,1,0,6,17,0,0,0,168,423.0,727.0,251.0,1092.0,308.0,1.0,20482,3
923,ÜSKÜDAR,ÝCADÝYE,40802,6,17,106,341,5,1,15,31,0,0,0,782,685.0,580.0,97.0,478.0,883.0,1.0,13438,1
924,ÜSKÜDAR,KANDÝLLÝ,40806,1,6,47,113,0,0,0,1,0,0,0,159,211.0,279.0,86.0,554.0,22.0,0.0,17160,3
925,ÜSKÜDAR,KISIKLI,40809,4,17,128,373,2,1,10,27,1,1,1,471,256.0,991.0,315.0,938.0,611.0,13.0,1712,3
926,ÜSKÜDAR,KÝRAZLITEPE,40808,6,24,158,351,3,2,14,31,0,0,0,120,733.0,580.0,191.0,1361.0,143.0,0.0,13296,3
927,ÜSKÜDAR,KULELÝ,40810,1,6,37,93,0,0,0,4,0,0,0,172,251.0,188.0,36.0,461.0,14.0,0.0,19659,3
928,ÜSKÜDAR,KUZGUNCUK,40811,4,16,109,264,1,0,5,11,0,0,0,268,304.0,574.0,184.0,935.0,127.0,0.0,10917,3
929,ÜSKÜDAR,KÜÇÜKÇAMLICA,98667,5,24,157,364,0,0,7,25,1,1,1,466,243.0,790.0,458.0,1267.0,222.0,2.0,19655,3
930,ÜSKÜDAR,KÜÇÜKSU,40812,3,13,100,276,1,0,4,18,0,0,1,358,291.0,904.0,239.0,1056.0,377.0,1.0,2280,3
931,ÜSKÜDAR,KÜPLÜCE,40813,5,17,142,357,2,1,11,26,0,0,1,228,717.0,744.0,148.0,1201.0,408.0,0.0,17542,1
932,ÜSKÜDAR,MEHMET AKÝF ERSOY,40814,5,22,168,416,3,1,13,32,0,0,1,308,578.0,1045.0,300.0,1574.0,341.0,8.0,4358,3
933,ÜSKÜDAR,MÝMAR SÝNAN,98668,12,27,131,342,11,6,29,58,0,0,1,722,493.0,412.0,143.0,522.0,524.0,2.0,20960,1
934,ÜSKÜDAR,MURATREÝS,40815,4,11,67,259,6,3,16,32,0,0,0,420,520.0,320.0,159.0,401.0,597.0,1.0,12077,3
935,ÜSKÜDAR,SALACAK,40804,4,8,56,199,3,2,9,20,0,0,0,908,475.0,247.0,49.0,252.0,518.0,1.0,14161,3
936,ÜSKÜDAR,SELAMÝ ALÝ,40819,3,9,53,203,4,2,12,25,0,0,0,295,378.0,276.0,128.0,188.0,591.0,3.0,9545,3
937,ÜSKÜDAR,SELÝMÝYE,40820,6,16,76,208,3,1,8,16,0,1,0,326,443.0,236.0,100.0,396.0,372.0,11.0,13245,3
938,ÜSKÜDAR,SULTANTEPE,98669,7,15,78,222,6,3,18,35,0,0,0,888,468.0,222.0,47.0,198.0,538.0,1.0,8658,3
939,ÜSKÜDAR,ÜNALAN,40827,8,24,173,507,7,3,23,51,1,1,1,915,953.0,1059.0,190.0,1239.0,805.0,158.0,11452,1
940,ÜSKÜDAR,VALÝDE-Ý ATÝK,40828,5,13,82,316,7,3,19,39,0,0,0,942,576.0,475.0,163.0,291.0,922.0,1.0,34162,1
941,ÜSKÜDAR,YAVUZTÜRK,40830,5,27,220,612,2,1,15,42,1,1,1,387,496.0,2354.0,372.0,2804.0,387.0,31.0,21519,0
942,ÜSKÜDAR,ZEYNEP KAMÝL,98670,2,5,35,173,3,1,10,20,0,0,0,241,248.0,424.0,27.0,112.0,586.0,1.0,34355,3
943,ZEYTÝNBURNU,BEÞTELSÝZ,40838,43,89,354,622,56,31,147,268,0,1,2,2291,361.0,880.0,309.0,482.0,1058.0,10.0,12559,1
944,ZEYTÝNBURNU,ÇIRPICI,40837,49,98,357,572,77,43,202,360,1,1,2,2760,381.0,759.0,311.0,464.0,986.0,1.0,23926,2
945,ZEYTÝNBURNU,GÖKALP,40834,31,62,253,456,45,24,118,215,0,1,2,1111,116.0,716.0,243.0,218.0,856.0,1.0,29022,1
946,ZEYTÝNBURNU,KAZLIÇEÞME,40840,25,44,126,182,13,8,36,68,0,1,3,346,111.0,171.0,240.0,449.0,60.0,13.0,19959,3
947,ZEYTÝNBURNU,MALTEPE,40843,62,125,378,513,15,8,44,81,1,1,4,181,450.0,927.0,185.0,1228.0,269.0,65.0,2078,0
948,ZEYTÝNBURNU,MERKEZEFENDÝ,40842,29,60,216,369,39,24,105,193,1,1,2,2617,182.0,625.0,162.0,469.0,469.0,31.0,2592,1
949,ZEYTÝNBURNU,NURÝPAÞA,40832,39,77,308,529,66,37,173,314,1,1,2,3220,43.0,1017.0,183.0,251.0,991.0,1.0,23742,2
950,ZEYTÝNBURNU,SEYÝTNÝZAM,40841,37,92,363,592,51,28,134,246,1,1,3,2363,157.0,1024.0,372.0,839.0,672.0,42.0,27283,1
951,ZEYTÝNBURNU,SÜMER,40831,41,80,319,561,87,47,229,414,1,1,3,5682,53.0,1025.0,223.0,252.0,989.0,60.0,24113,2
952,ZEYTÝNBURNU,TELSÝZ,40839,72,133,470,801,84,48,223,400,1,1,3,1094,567.0,763.0,710.0,596.0,1443.0,1.0,36848,2
953,ZEYTÝNBURNU,VELÝEFENDÝ,40836,39,80,309,530,66,38,175,317,1,1,2,3400,92.0,1020.0,185.0,418.0,879.0,0.0,37515,2
954,ZEYTÝNBURNU,YENÝDOÐAN,40833,17,33,135,234,24,13,63,114,0,0,1,1715,31.0,450.0,67.0,109.0,438.0,1.0,27737,1
955,ZEYTÝNBURNU,YEÞÝLTEPE,40835,26,52,211,374,45,25,118,216,0,0,1,4250,50.0,726.0,113.0,203.0,685.0,1.0,10884,1
